"","MY","Agency","ind","observed","season","trend","remainder","remainder_l1","remainder_l2","anomaly","Direction","Frequency","Date","Year","Freq.N","N","val2","type"
"5188",Sep 2013,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,31,1.27,"other"
"5189",Sep 2013,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,36,5.35,"other"
"5190",Sep 2013,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,29,22.3,"other"
"5191",Sep 2013,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,26,7.87,"other"
"5192",Sep 2013,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,37,13,"other"
"5193",Sep 2013,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,37,39,"other"
"5194",Sep 2013,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-09-01,"2013",4,42,16,"other"
"5195",Oct 2013,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-10-01,"2013",4,38,0,"other"
"5196",Oct 2013,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-10-01,"2013",4,36,10,"other"
"5197",Dec 2013,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,38,14,"other"
"5198",Dec 2013,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,36,10,"other"
"5199",Dec 2013,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,31,0.9,"other"
"5200",Dec 2013,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,36,7.33,"other"
"5201",Dec 2013,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,29,24.4,"other"
"5202",Dec 2013,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,26,5.45,"other"
"5203",Dec 2013,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,37,11.26,"other"
"5204",Dec 2013,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,37,40,"other"
"5205",Dec 2013,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2013-12-01,"2013",4,42,16,"other"
"5206",Mar 2014,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,38,1,"other"
"5207",Mar 2014,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,36,10,"other"
"5208",Mar 2014,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,31,1,"other"
"5209",Mar 2014,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,36,7.7,"other"
"5210",Mar 2014,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,29,23.7,"other"
"5211",Mar 2014,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,26,10.19,"other"
"5212",Mar 2014,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,37,12.12,"other"
"5213",Mar 2014,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,37,46,"other"
"5214",Mar 2014,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-03-01,"2014",4,42,22,"other"
"5215",Jun 2014,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,38,7,"other"
"5216",Jun 2014,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,36,10,"other"
"5217",Jun 2014,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,31,1.2,"other"
"5218",Jun 2014,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,36,6.85,"other"
"5219",Jun 2014,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,29,23.6,"other"
"5220",Jun 2014,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,26,10.62,"other"
"5221",Jun 2014,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,37,13.14,"other"
"5222",Jun 2014,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,37,48,"other"
"5223",Jun 2014,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-06-01,"2014",4,42,24,"other"
"5224",Sep 2014,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,38,6,"other"
"5225",Sep 2014,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,36,10,"other"
"5226",Sep 2014,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,31,1,"other"
"5227",Sep 2014,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,36,5.42,"other"
"5228",Sep 2014,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,29,20.96,"other"
"5229",Sep 2014,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,37,10.44,"other"
"5230",Sep 2014,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,37,47,"other"
"5231",Sep 2014,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-09-01,"2014",4,42,21,"other"
"5232",Oct 2014,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-10-01,"2014",4,36,10,"other"
"5233",Oct 2014,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-10-01,"2014",4,42,21,"other"
"5234",Dec 2014,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,38,2,"other"
"5235",Dec 2014,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,36,10,"other"
"5236",Dec 2014,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,31,1,"other"
"5237",Dec 2014,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,36,4.33,"other"
"5238",Dec 2014,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,29,13.73,"other"
"5239",Dec 2014,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,37,13.44,"other"
"5240",Dec 2014,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,37,36,"other"
"5241",Dec 2014,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2014-12-01,"2014",4,42,13,"other"
"5242",Mar 2015,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,38,3.4,"other"
"5243",Mar 2015,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,36,15,"other"
"5244",Mar 2015,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,31,1,"other"
"5245",Mar 2015,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,36,6.02,"other"
"5246",Mar 2015,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,29,10.82,"other"
"5247",Mar 2015,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,37,11.12,"other"
"5248",Mar 2015,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,37,35,"other"
"5249",Mar 2015,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-03-01,"2015",4,42,14,"other"
"5250",Jun 2015,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,38,2.8,"other"
"5251",Jun 2015,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,36,10,"other"
"5252",Jun 2015,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,31,1,"other"
"5253",Jun 2015,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,36,6.67,"other"
"5254",Jun 2015,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,29,15.94,"other"
"5255",Jun 2015,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,37,11.22,"other"
"5256",Jun 2015,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,37,36,"other"
"5257",Jun 2015,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-06-01,"2015",4,42,13,"other"
"5258",Sep 2015,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,38,2.3,"other"
"5259",Sep 2015,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,36,12,"other"
"5260",Sep 2015,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,31,1.39,"other"
"5261",Sep 2015,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,36,4.65,"other"
"5262",Sep 2015,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,29,9.58,"other"
"5263",Sep 2015,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,26,0.63,"other"
"5264",Sep 2015,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,37,11.04,"other"
"5265",Sep 2015,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,37,29,"other"
"5266",Sep 2015,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-09-01,"2015",4,42,15,"other"
"5267",Oct 2015,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-10-01,"2015",4,36,12,"other"
"5268",Oct 2015,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-10-01,"2015",4,42,15,"other"
"5269",Dec 2015,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,38,2.2,"other"
"5270",Dec 2015,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,36,13,"other"
"5271",Dec 2015,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,31,1.39,"other"
"5272",Dec 2015,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,36,4.68,"other"
"5273",Dec 2015,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,29,12.04,"other"
"5274",Dec 2015,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,26,0.84,"other"
"5275",Dec 2015,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,37,15.12,"other"
"5276",Dec 2015,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,37,27,"other"
"5277",Dec 2015,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2015-12-01,"2015",4,42,11,"other"
"5278",Mar 2016,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,38,4.22,"other"
"5279",Mar 2016,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,36,9,"other"
"5280",Mar 2016,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,31,1.39,"other"
"5281",Mar 2016,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,36,5.3,"other"
"5282",Mar 2016,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,29,11.4,"other"
"5283",Mar 2016,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,26,0.68,"other"
"5284",Mar 2016,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,37,17.33,"other"
"5285",Mar 2016,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,37,32,"other"
"5286",Mar 2016,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-03-01,"2016",4,42,13,"other"
"5287",Jun 2016,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,38,3.33,"other"
"5288",Jun 2016,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,36,11,"other"
"5289",Jun 2016,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,31,1.39,"other"
"5290",Jun 2016,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,36,4.4,"other"
"5291",Jun 2016,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,29,9,"other"
"5292",Jun 2016,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,26,1.06,"other"
"5293",Jun 2016,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,37,13.53,"other"
"5294",Jun 2016,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,37,27,"other"
"5295",Jun 2016,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-06-01,"2016",4,42,14,"other"
"5296",Sep 2016,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,38,4.3,"other"
"5297",Sep 2016,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,36,6,"other"
"5298",Sep 2016,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,31,1.28,"other"
"5299",Sep 2016,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,36,3.98,"other"
"5300",Sep 2016,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,29,6.6,"other"
"5301",Sep 2016,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,37,22.23,"other"
"5302",Sep 2016,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,37,26,"other"
"5303",Sep 2016,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-09-01,"2016",4,42,16,"other"
"5304",Oct 2016,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-10-01,"2016",4,36,5,"other"
"5305",Oct 2016,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-10-01,"2016",4,42,16,"other"
"5306",Dec 2016,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,38,2,"other"
"5307",Dec 2016,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,36,10,"other"
"5308",Dec 2016,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,31,1.28,"other"
"5309",Dec 2016,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,36,2.8,"other"
"5310",Dec 2016,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,29,5.1,"other"
"5311",Dec 2016,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,37,17.1,"other"
"5312",Dec 2016,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,37,23,"other"
"5313",Dec 2016,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2016-12-01,"2016",4,42,18,"other"
"5314",Mar 2017,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,38,2.41,"other"
"5315",Mar 2017,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,36,12,"other"
"5316",Mar 2017,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,31,1.28,"other"
"5317",Mar 2017,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,36,3.37,"other"
"5318",Mar 2017,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,29,6.8,"other"
"5319",Mar 2017,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,37,15.02,"other"
"5320",Mar 2017,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,37,22,"other"
"5321",Mar 2017,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-03-01,"2017",4,42,17,"other"
"5322",Jun 2017,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,38,3.2,"other"
"5323",Jun 2017,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,36,9,"other"
"5324",Jun 2017,"DCAS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,31,1.28,"other"
"5325",Jun 2017,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,36,4.2,"other"
"5326",Jun 2017,"DHS","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,29,6.2,"other"
"5327",Jun 2017,"DOHMH","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,26,1.2,"other"
"5328",Jun 2017,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,37,17.32,"other"
"5329",Jun 2017,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,37,19,"other"
"5330",Jun 2017,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-06-01,"2017",4,42,22,"other"
"5331",Sep 2017,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,38,1.77,"other"
"5332",Sep 2017,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,36,8,"other"
"5333",Sep 2017,"DEP","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,36,3.38,"other"
"5334",Sep 2017,"FDNY","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,37,17.39,"other"
"5335",Sep 2017,"HPD","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,37,16,"other"
"5336",Sep 2017,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-09-01,"2017",4,42,21,"other"
"5337",Oct 2017,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-10-01,"2017",4,36,5,"other"
"5338",Oct 2017,"NYCHA","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-10-01,"2017",4,42,21,"other"
"5339",Dec 2017,"BIC","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-12-01,"2017",4,38,3.4,"other"
"5340",Dec 2017,"CCHR","Average wait time to speak with a customer service agent (minutes)",NA,NA,NA,NA,NA,NA,NA,"Down","Quarterly",2017-12-01,"2017",4,36,6,"other"
